Organization Name,Organization Name URL,Full Description,Website,Industries,Headquarters Location,Description,CB Rank (Company),Founded Date,Founded Date Precision,Number of Employees,Monthly Visits,Headquarters Regions,Postal Code,Diversity Spotlight,Operating Status,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Actively Hiring,Number of Sub-Orgs,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Industry Groups,Number of Founders,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Contact Job Departments,Number of Contacts,Number of Private Contacts,Average Visits (6 months),Monthly Visits Growth,Estimated Revenue Range,School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni),Number of Alumni,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors
IMI Fondi Chiusi SGR,https://www.crunchbase.com/organization/sanpaolo-imi-fondi-chiusi,"The activity of the SGR is addressed solely to the investment in risk capital for small and medium-sized enterprises, in support of their development, their aggregation and reorganization, with the goal of consistently providing the entrepreneur expertise on issues of strategic consulting and financial support needed in the evolution of his business.  IMI Fondi Chiusi SGR SpA is 100% owned by Intesa Sanpaolo S.p.A through IMI Investimenti S.p.A.  The company is headquartered in Bologna and operating offices in Milan, Rome and Naples.  IMI Fondi Chiusi SGR SpA is a member AIFI (Italian Association of Institutional Investors in Venture Capital) and EVCA (European Private Equity and Venture Capital Association).  The SGR adheres to the Protocol of Autonomy AIFI. IMI Fondi Chiusi SGR Italian Stock Exchange and collaborate for the promotion of the Service for the development of Italian SMEs (email: elite@borsaitaliana.it)",http://www.imiinvestimenti.it/fondi-chiusi-it/home.htm,,"Bologna, Emilia-Romagna, Italy",Sanpaolo IMI Fondi Chiusi provides entrepreneur expertise on issues of strategic consulting and financial support.,"537,349",2007-12-07,day,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",40126,,Closed,,,,none,,,,,segrdirezione.pe@intesasanpaolo.com,,,Crunchbase Venture Program,,2,Venture Capital,,6,7,2,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Immotionar,https://www.crunchbase.com/organization/immotionar,"ImmotionAR is focused on the development of virtual reality technology solutions for its customers. ImmotionAR offers ImmotionRoom, a system that is built with virtual reality headsets and sensors to play games. The system is also offered as a SDK for developers. ImmotionAR was founded by Gianni Rosa Gallina and Antony Vitillo. It is headquartered in Turin, Italy.",http://www.immotionar.com/,"Gaming, Software, Virtual Reality","Turin, Piemonte, Italy",Immotionar offers a platform to create and play full body virtual reality experiences.,"3,034,169",2014-01-01,year,1-10,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",10128,,Closed,,,2017-04-23,day,For Profit,https://twitter.com/immotionar,,https://www.linkedin.com/in/gianni-rosa-gallina-b206a821,info@immotionar.com,+393667205897,1,,,,,,,,,,,,,,,"Gaming, Hardware, Software",2,"Antony Vitillo, Gianni Rosa Gallina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impianti OMS,https://www.crunchbase.com/organization/impianti-oms,Impianti OMS was founded in the late 60’s during the expansion of the polyurethane foam industry. Its aims were to manufacture continuous production lines for flexible polyurethane foam block together with dispensing machines of two or more components for moulding flexible and rigid PU foam of various densities. In more than 40 years Impianti OMS has now reached a leading position in its market sector.,http://www.omsgroup.it/,"Industrial, Machinery Manufacturing, Manufacturing","Milan, Lombardia, Italy",Impianti OMS is a manufactures and markets polyurethane processing equipment.,"1,749,241",1969-01-01,year,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",20843,,Closed,2017-11-14,day,2017-01-01,year,For Profit,,,https://www.linkedin.com/company/impianti-oms-spa,impianti.oms@omsgroup.it,+39 03 629831,9,,,,,,,,,,,,,,,Manufacturing,,,,M&A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impiantinox Srl,https://www.crunchbase.com/organization/impiantinox-srl,"Impiantinox Srl plants for breweries, microbreweries and food industry.",http://www.impiantinox.it/,"Agriculture, Food and Beverage","Sarcedo, Veneto, Italy","Impiantinox Srl plants for breweries, microbreweries and food industry.","3,035,224",1997-01-01,year,,86,"European Union (EU), Europe, Middle East, and Africa (EMEA)",36030,,Closed,2018-04-26,day,2018-04-26,day,For Profit,,,,info@impiantinox.it,+39.0445.361638,,,,,,,,,,,,,,,,"Agriculture and Farming, Food and Beverage",,,,M&A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Improoving.me,https://www.crunchbase.com/organization/improoving-me,"Improoving.me is a  booking of lessons, courses and sports. They offer development, customer care, design, marketplace, online booking, it services and project consulting, business development, management software, online sales software, equipment rental software, and booking manager.",https://improoving.me,"Education, Online Portals, Training","Torino, Piemonte, Italy","Improoving.me is an activity booking platform that offers corsi, lessons, and excursions.","2,028,494",2016-01-01,year,1-10,"16,146","European Union (EU), Europe, Middle East, and Africa (EMEA)",10143,,Closed,,,,none,For Profit,,https://www.facebook.com/improoving.me,https://www.linkedin.com/company/improoving.me,hello@improoving.me,,,,,,,,,,,,,,,,,"Education, Internet Services",1,Claudio Petrarulo,,,,,,,,,,,,-63.86%,,,,,,,,,,,,,,,,,,,,
IMS Indutrie Meccaniche Scardellato SPA,https://www.crunchbase.com/organization/ims-indutrie-meccaniche-scardellato-spa,"IMS Indutrie Meccaniche Scardellato SPA is an engineering and manufacturing services provider of petro-chemical plants, gas treatment packages, medium-high pressure vessels, separators, heat exchangers, towers, columns, Anti-pollution boats GABBIANO and other vessels. Over the years, IMS has become highly specialized in process and detail engineering, in the supply of turnkey packages, both onshore and offshore, for gas and liquids separation, natural gas treatment (dehydration, glycol regeneration, acid natural gas sweetening and treatment), crude oil treatment (stabilization, separation, treatment, etc.).",http://www.scardellato.net/,"Energy, Industrial Engineering, Industrial Manufacturing, Manufacturing, Oil and Gas","Casale Sul Sile, Veneto, Italy",IMS Indutrie Meccaniche Scardellato SPA offers engineering and manufacturing services in the global market in various industries.,"545,226",1958-01-01,year,11-50,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",31032,,Closed,,,,none,For Profit,,,,,+39 0422 231222,,,,,,,,,,,,,,,,"Energy, Manufacturing, Natural Resources, Science and Engineering",1,Adriano Scardellato,1,,2014-11-01,50000,EUR,62624,Grant,,,,,,,,,,,,,,,,,,,,50000,EUR,62624,EASME,,1
InAsset,https://www.crunchbase.com/organization/inasset,,https://inasset.es/,Information Technology,"Prato, Trentino-Alto Adige, Italy",They are constantly updating the features of our sites to provide better services to all Their customers.,"1,390,215",2012-01-01,year,11-50,75,"European Union (EU), Europe, Middle East, and Africa (EMEA)",33037,,Closed,,,,none,For Profit,https://twitter.com/inasset_nixmad,https://www.facebook.com/inasset.nixmad?_rdr,https://www.linkedin.com/company/inasset-nixmad,info@inasset.es,+34 911 33 50 02,1,,,,,,,,,,,,,,,Information Technology,,,,,,,,,,,,,,82.93%,$1M to $10M,,,,,,,,,,,,,,,,,,,
Indesit Company,https://www.crunchbase.com/organization/indesit-company,"Indesit Company is one of the European leading manufacturers and distributors of major domestic appliances. Indesit Company has eight industrial sites (in Italy, Poland, the UK, Russia and Turkey) and approximately 16,000 employees.",http://www.indesitcompany.com/,"Consumer Applications, Consumer Electronics, Manufacturing","Fabriano, Emilia-Romagna, Italy",One of the European leading manufacturers and distributors of major domestic appliances,"1,161,671",1975-01-01,year,10001+,"6,184","European Union (EU), Europe, Middle East, and Africa (EMEA)",60044,,Closed,2014-07-10,day,2014-10-14,day,For Profit,,,https://www.linkedin.com/company/indesit-company,aftersales@indesit.com,39 07 326611,7,,,,,,,,,,,,,,,"Apps, Consumer Electronics, Hardware, Manufacturing, Software",,,,M&A,,,,,,"Engineering, Finance, Management, Operations",37,,,-86.01%,,,,,,,,,,,,,,,,,,,,
Indexway,https://www.crunchbase.com/organization/indexway,,http://indexway.it,"Advertising, Market Research, Video","Milano, Lombardia, Italy","IndexWay offers services in the field of communication, market research, video production, digital production, and advertisement.","3,492,086",2016-06-27,day,1-10,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,Closed,,,,none,For Profit,https://twitter.com/indexway_tw,https://www.facebook.com/Indexwaynewfactory/,https://www.linkedin.com/company/indexway-srl/about/,info@indexway.it,,,,,,,,,,,,,,,,,"Advertising, Data and Analytics, Design, Media and Entertainment, Sales and Marketing, Video",,,,,,,,,,,,,,,Less than $1M,,,,,,,,,,,,,,,,,,,
indit360,https://www.crunchbase.com/organization/indit360,"Indit360 is a jugaadU innovative web portal for Indian and Italian community. It strives to inform about anything and everything to foreign community member. It is smart, it is intelligent , it is dynamic and powered by B.I.R.B.AL ( Brilliant Information Research Bigdata ALgorithm) - awesome evolving rocket science technology . B.I.R.B.AL will wisely provide 360º information in nanoseconds to Inditians by organising the web . B.I.R.B.AL will do so by indexing the web, mapping the footprints of inditians, integrating databases eventually ranking/recommending/pushing information to Inditian community. It is a dynamic portal where information ( news , videos, points of interest, travel,events) is organized from different sources from web and continuously updated. It has social utility functions under CONNEXN section for members to connect and share information with fellow "" Inditians"". Simply it is for diaspora, travelling/moving and culturally inclined community. - Indians resident in Italy - Indians visiting Italy (professionals, students, leisure) - Indians interested in Italian culture or opportunities -Italians resident in India -Italians visiting India (professionals, students, leisure) -Italians interested in Indian culture or opportunities",http://www.indit360.com,Search Engine,"Milan, Lombardia, Italy",indit360 operates a web portal that seeks to connect Indian and Italian IT users to foster a collaborative technological environment.,"3,697,511",2013-05-27,day,1-10,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",20090,,Closed,,,,none,For Profit,http://twitter.com/indit360,https://www.facebook.com/connexunofficial,,,,,,,,,,,,,,,,,,,Internet Services,,,,,,,,,,,,,,,Less than $1M,,,,,,,,,,,,,,,,,,,
indoona,https://www.crunchbase.com/organization/indoona,,http://www.indoona.com/,"Internet, Messaging","Cagliari, Sardegna, Italy",Italian IM service,"3,679,173",2009-01-01,year,,29,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,Closed,,,2017-08-31,day,For Profit,https://twitter.com/indoona,https://www.facebook.com/indoona,,,,,,,,,,,,,,,,,,,"Information Technology, Internet Services, Messaging and Telecommunications",1,Renato Soru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industria Litografica Alessandrina S.r.l.,https://www.crunchbase.com/organization/industria-litografica-alessandrina-s-r-l,Industria Litografica Alessandrina S.r.l. specializes in producing premium self-adhesive and wet glue labels primarily for the wine.,http://www.ilasrl.it/,Printing,"Bosco Marengo, Piemonte, Italy",Industria Litografica Alessandrina S.r.l. specializes in producing premium self-adhesive and wet glue labels primarily for the wine.,"3,342,389",,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",15062,,Closed,2016-07-06,day,2016-08-08,day,For Profit,,,,,+390131291819,,,,,,,,,,,,,,,,"Content and Publishing, Media and Entertainment",,,,M&A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial Holding SpA,https://www.crunchbase.com/organization/industrial-holding-spa,Industrial Holding SpA is a engaged in the financial sector.,,Financial Services,"Roma, Lazio, Italy",Industrial Holding SpA is a engaged in the financial sector.,"3,725,363",,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",144,,Closed,2014-02-19,day,,none,For Profit,,,,,,,,,,,,,,,,,,,,,Financial Services,,,,IPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrie Additive,https://www.crunchbase.com/organization/industrie-additive,"Part of Tauring Group diversification strategy, the company is an Innovative Start-up (according to the Italian Chamber of Commerce Registry -ex DL 179/2012) competing in the 3D Printing Industry, with a research focus on Metal Additive Manufacturing - specifically developing a Directed Energy Deposition technology.",http://www.industrieadditive.com,3D Printing,"Settimo Torinese, Piemonte, Italy",Industrial 3D Printer Manufacturer,"3,626,747",2013-01-05,day,11-50,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",10036,,Closed,,,2017-12-31,day,For Profit,,,https://www.linkedin.com/company/industrie-additive-srl,,,2,,,,,,,,,,,,,,,Manufacturing,1,Tommaso Beccuti,1,Seed,2013-12-09,400000,EUR,549469,Seed,,,,,,,,,,,,,400000,EUR,549469,Seed,400000,EUR,549469,400000,EUR,549469,Tauring Group,,1
Infinity Storage,https://www.crunchbase.com/organization/infinity-storage,"Infinity Storage is the provider of software-defined file storage solutions. Infinity Storage offers an enterprise-class suite of software-defined storage solutions that transform heterogeneous storage resources (local or remote) into a seamless and unified storage hierarchy.  This allows enterprises to manage the explosion of data growth efficiently maintaining only the data that has real value for the business onto the appropriate storage technology and tier; the rest is optimized and moved safely to other devices, locations or services. But still remains visible online at any time so you keep the full control. ",http://www.infinity-storage.com/,"Computer, Software","Milan, Lombardia, Italy",Infinity Storage is the provider of software-defined file storage solutions.,"3,679,665",2006-01-01,year,1-10,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",20090,,Closed,2018-03-15,day,,none,For Profit,,,https://in.linkedin.com/company/infinity-storage,info@infinity-storage.com,+39 02 9019708,3,,,,,,,,,,,,,,,"Consumer Electronics, Hardware, Software",,,,M&A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infogroup,https://www.crunchbase.com/organization/infogroup-5094,"Infogroup S.c.p.A. is offers information technology services to the banking and insurance sector, corporate and small businesses, mass retailers/oil companies, and the public sector. It offers e-Government, financial, financial information, e-invoicing and electronic archival systems, content management systems, e-Banking, web portal, application management, outsourcing, and electronic money services.",http://www.infogroup.it/,"Banking, Financial Services, Information Technology, Insurance","Florence, Toscana, Italy","Infogroup is offers information technology services to the banking and insurance sector, corporate and small businesses.","2,498,109",1985-01-01,year,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",50127,,Closed,2017-07-27,day,,none,For Profit,,,,,+39 05 543651,5,,,,,,,,,,,,,,,"Financial Services, Information Technology, Lending and Investments",,,,M&A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infostrada,https://www.crunchbase.com/organization/infostrada,"Infostrada, also known as Wind Infostrada, was an Italian telecommunications company owned by Wind, which offered fixed telephony services. It was founded on April 1995 by Olivetti Telemedia and Bell Atlantic, and then passed in 2000 under the control of Enel, which in 2002 incorporated it into Wind. On 31 December 2016 Wind merged with 3 Italy into Wind Tre, a joint venture equally controlled by CK Hutchison Holdings and VimpelCom. However, the brand remained active until 31 March 2020, the date on which the new joint venture adopted the unified brand.",https://www.infostrada.it/,Telecommunications,"Milan, Lombardia, Italy",Infostrada operated as a telecommunications company.,"772,195",1995-04-01,month,,"1,326","European Union (EU), Europe, Middle East, and Africa (EMEA)",20152,,Closed,2002-01-01,day,2002-01-01,day,For Profit,,,https://www.linkedin.com/company/infostrada/,,,,,,1,,,,,,,,,,,,Hardware,,,,M&A,,,,,,,,,,445.39%,$1M to $10M,,,,,,,,,,,,,,,,,,,
